时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8
1488282609485,42.68HZ ,213.42HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,1.56,-0.98,104.70,0.62,0.01,0.01,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.04,-0.01,-0.13,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282609757,42.75HZ ,213.74HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,0.11,-0.66,108.34,0.59,0.01,-0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,-0.14,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282610048,42.71HZ ,213.57HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,0.32,-0.23,111.60,0.57,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,-0.11,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282610348,42.17HZ ,210.86HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,0.73,0.00,115.26,0.54,0.00,0.01,0.84,0.00,0.00,0.00,-0.91,0.42,-0.00,0.02,-0.03,-0.13,,1476,1490,1490,1443,1481,1490,1490,1500,endOfFrame
1488282610613,41.83HZ ,209.13HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,0.91,0.15,118.59,0.51,0.00,0.01,0.86,0.00,0.00,0.00,-0.88,0.48,-0.01,0.06,-0.08,-0.05,,1500,1490,1490,1444,1481,1490,1490,1476,endOfFrame
1488282610904,41.83HZ ,209.14HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,0.76,0.10,118.53,0.51,0.00,0.01,0.86,0.00,0.00,0.00,-0.88,0.48,-0.01,0.05,0.00,0.04,,1498,1490,1490,1476,1460,1490,1490,1476,endOfFrame
1488282611209,42.26HZ ,211.29HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,1.30,0.68,117.43,0.52,0.00,0.01,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.06,-0.01,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282611476,42.70HZ ,213.49HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,1.02,0.47,116.46,0.52,-0.00,0.01,0.85,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.01,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282611757,42.74HZ ,213.69HZ ,-1.00,10.00,0.00,0.00,0.00,0.00,1.49,0.42,114.58,0.53,0.00,0.01,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.04,-0.00,0.20,,1476,1470,1490,1476,1481,1490,1490,1476,endOfFrame
1488282612055,42.84HZ ,214.22HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,0.76,0.75,108.29,0.58,-0.00,0.01,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282612327,42.61HZ ,213.03HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.15,0.63,106.70,0.60,-0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282612611,42.54HZ ,212.71HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.16,0.63,106.62,0.60,-0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282612909,42.41HZ ,212.03HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.35,0.35,106.55,0.60,-0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282613188,42.52HZ ,212.59HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.23,0.27,106.05,0.60,-0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282613452,42.55HZ ,212.73HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.12,-0.03,106.28,0.60,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282613735,42.61HZ ,213.03HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.50,-0.02,106.10,0.60,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282614006,42.59HZ ,212.96HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.03,-0.99,106.07,0.60,0.01,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.30,-0.02,,1440,1490,1490,1507,1449,1490,1490,1511,endOfFrame
1488282614307,42.61HZ ,213.03HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.55,-4.78,109.46,0.58,0.07,-0.01,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.14,-0.62,0.00,,1542,1490,1490,1410,1546,1490,1490,1409,endOfFrame
1488282614599,42.79HZ ,213.94HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,3.30,-1.90,111.54,0.56,0.03,0.01,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.08,-0.13,-0.15,,1476,1490,1490,1450,1506,1490,1490,1476,endOfFrame
1488282614897,42.76HZ ,213.80HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.23,-0.49,111.81,0.56,0.01,0.01,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.29,-0.00,0.01,,1476,1460,1518,1476,1481,1461,1519,1476,endOfFrame
1488282615177,42.71HZ ,213.54HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.62,0.27,111.06,0.56,-0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.08,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282615453,42.78HZ ,213.92HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.44,0.84,109.82,0.57,-0.01,0.01,0.82,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.06,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282615729,42.66HZ ,213.30HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.85,-0.55,108.39,0.58,0.01,0.01,0.81,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.08,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282616019,42.63HZ ,213.17HZ ,0.00,-4.00,-1.00,0.00,0.00,0.00,2.72,0.29,107.48,0.59,0.01,0.02,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282616295,42.38HZ ,211.89HZ ,0.00,2.00,0.00,0.00,0.00,0.00,3.14,0.61,106.84,0.60,0.01,0.02,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.04,-0.02,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282616595,42.63HZ ,213.15HZ ,0.00,2.00,0.00,0.00,0.00,0.00,1.97,0.34,105.68,0.60,0.01,0.02,0.80,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.00,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282616891,41.99HZ ,209.97HZ ,0.00,2.00,-1.00,0.00,-1.00,0.00,1.31,0.41,104.86,0.61,0.01,0.01,0.79,0.00,0.00,0.00,-0.97,0.26,-0.01,0.04,0.05,-0.05,,1476,1490,1490,1456,1461,1490,1490,1502,endOfFrame
1488282617171,41.51HZ ,207.57HZ ,0.00,2.00,-1.00,0.00,-1.00,0.00,1.60,0.23,104.19,0.61,0.01,0.01,0.79,0.00,0.00,0.00,-0.97,0.25,-0.01,-0.04,-0.01,-0.02,,1476,1490,1490,1455,1481,1490,1490,1496,endOfFrame
1488282617433,42.28HZ ,211.39HZ ,0.00,2.00,-6.00,0.00,0.00,0.00,1.93,-0.03,104.44,0.61,0.01,0.01,0.79,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.02,-0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282617747,42.37HZ ,211.87HZ ,0.00,2.00,0.00,0.00,0.00,0.00,2.01,0.18,104.62,0.61,0.01,0.01,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282618026,42.61HZ ,213.04HZ ,0.00,-3.00,0.00,0.00,0.00,0.00,1.31,0.21,103.57,0.62,0.01,0.01,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282618300,42.70HZ ,213.50HZ ,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.30,102.09,0.63,0.01,0.02,0.78,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.01,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282618570,42.75HZ ,213.76HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.98,0.57,101.06,0.64,0.01,0.02,0.77,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.06,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282618880,42.92HZ ,214.60HZ ,0.00,0.00,0.00,0.00,0.00,0.00,2.74,0.14,100.13,0.64,0.02,0.02,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.10,-0.05,0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282619162,42.84HZ ,214.22HZ ,0.00,0.00,0.00,0.00,0.00,0.00,2.40,0.17,98.90,0.65,0.01,0.02,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.04,-0.01,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282619429,42.85HZ ,214.25HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.31,1.20,99.74,0.65,0.00,0.01,0.76,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.03,-0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282619702,42.38HZ ,211.88HZ ,-1.00,0.00,6.00,-1.00,0.00,0.00,0.93,2.35,100.76,0.64,-0.01,0.02,0.77,0.00,0.00,0.00,0.19,0.98,-0.01,0.01,-0.00,0.03,,1476,1490,1468,1476,1481,1490,1512,1476,endOfFrame
1488282620006,41.60HZ ,208.01HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,1.33,1.08,100.65,0.64,-0.00,0.01,0.77,0.00,0.00,0.00,0.18,0.98,-0.02,-0.05,0.03,-0.13,,1476,1522,1490,1476,1481,1465,1490,1476,endOfFrame
1488282620299,41.56HZ ,207.80HZ ,-1.00,-1.00,-1.00,-1.00,0.00,0.00,1.25,-0.29,100.54,0.64,0.01,0.01,0.77,0.00,0.00,0.00,0.18,0.98,-0.02,-0.04,-0.03,0.01,,1476,1513,1466,1476,1481,1490,1490,1476,endOfFrame
1488282620603,41.47HZ ,207.37HZ ,-1.00,-1.00,-1.00,-1.00,0.00,0.00,1.81,0.55,100.48,0.64,0.01,0.02,0.77,0.00,0.00,0.00,0.18,0.98,-0.03,-0.01,0.01,-0.01,,1476,1510,1470,1476,1481,1490,1490,1476,endOfFrame
1488282620900,41.36HZ ,206.79HZ ,-1.00,-1.00,-1.00,-1.00,0.00,0.00,1.59,0.32,100.38,0.64,0.01,0.01,0.77,0.00,0.00,0.00,0.18,0.98,-0.03,0.02,-0.08,0.01,,1476,1490,1470,1476,1481,1490,1510,1476,endOfFrame
1488282621178,41.35HZ ,206.77HZ ,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.89,3.33,100.27,0.64,-0.02,0.02,0.77,0.00,0.00,0.00,0.18,0.98,-0.00,0.02,0.04,0.02,,1476,1490,1490,1476,1481,1470,1513,1476,endOfFrame
1488282621486,41.44HZ ,207.19HZ ,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.54,0.37,100.34,0.64,-0.01,0.01,0.77,0.00,0.00,0.00,0.18,0.98,-0.00,-0.01,0.12,-0.03,,1476,1490,1490,1476,1481,1466,1490,1476,endOfFrame
1488282621760,41.60HZ ,208.00HZ ,0.00,0.00,-1.00,-1.00,0.00,0.00,0.78,-2.27,100.83,0.64,0.01,-0.00,0.77,0.00,0.00,0.00,0.19,0.98,-0.02,0.01,0.09,0.00,,1476,1490,1490,1476,1481,1468,1512,1476,endOfFrame
1488282622061,41.77HZ ,208.86HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,1.26,-2.35,100.81,0.64,0.02,-0.01,0.77,0.00,0.00,0.00,0.18,0.98,-0.03,-0.00,-0.00,0.01,,1476,1490,1470,1476,1481,1490,1490,1476,endOfFrame
1488282622341,41.95HZ ,209.77HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,1.28,-2.53,100.54,0.64,0.03,-0.01,0.77,0.00,0.00,0.00,0.18,0.98,-0.03,0.01,0.00,0.01,,1476,1490,1490,1476,1481,1470,1511,1476,endOfFrame
1488282622628,41.91HZ ,209.56HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,1.35,-2.99,100.37,0.64,0.03,-0.01,0.77,0.00,0.00,0.00,0.18,0.98,-0.03,-0.09,-0.02,0.02,,1476,1517,1460,1476,1481,1490,1490,1476,endOfFrame
1488282622922,42.30HZ ,211.50HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,1.47,-2.41,100.22,0.64,0.02,-0.00,0.77,0.00,0.00,0.00,0.18,0.98,-0.03,-0.02,0.05,0.00,,1476,1510,1470,1476,1481,1490,1490,1476,endOfFrame
1488282623204,42.14HZ ,210.72HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.37,-2.55,99.94,0.64,0.03,-0.01,0.77,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282623488,42.55HZ ,212.74HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.39,-2.23,100.22,0.64,0.02,-0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.06,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282623771,42.73HZ ,213.63HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.24,-2.02,100.45,0.64,0.02,-0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.04,-0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282624051,42.56HZ ,212.81HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,1.36,-2.10,100.81,0.64,0.02,-0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.02,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282624333,42.58HZ ,212.88HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,1.69,-0.78,100.66,0.64,0.02,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.05,-0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282624624,42.59HZ ,212.93HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,2.11,0.04,100.70,0.64,0.01,0.01,0.77,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.01,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282624914,41.97HZ ,209.87HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,2.22,0.70,100.65,0.64,0.01,0.02,0.77,0.00,0.00,0.00,-0.98,0.18,-0.02,0.01,0.00,0.04,,1497,1490,1490,1476,1459,1490,1490,1476,endOfFrame
1488282625202,41.81HZ ,209.07HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,1.80,0.35,100.70,0.64,0.01,0.01,0.77,0.00,0.00,0.00,-0.98,0.19,-0.01,0.01,0.02,-0.03,,1476,1490,1490,1456,1481,1490,1490,1498,endOfFrame
1488282625492,41.87HZ ,209.37HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,5.70,-15.70,106.00,0.59,0.15,-0.04,0.79,0.00,0.00,0.00,-0.93,0.29,0.24,0.43,-0.97,-0.57,,1564,1512,1544,1310,1616,1427,1462,1430,endOfFrame
1488282625794,41.90HZ ,209.48HZ ,-1.00,-1.00,0.00,0.00,-1.00,0.00,1.95,1.41,115.26,0.54,-0.00,0.02,0.84,0.00,0.00,0.00,-0.90,0.43,-0.04,0.17,0.41,-0.03,,1456,1467,1517,1476,1427,1456,1520,1532,endOfFrame
1488282626061,41.82HZ ,209.09HZ ,-1.00,3.00,0.00,0.00,-1.00,0.00,3.75,5.59,108.07,0.57,-0.01,0.03,0.82,0.00,0.00,0.00,-0.93,0.35,-0.06,-0.11,0.15,0.28,,1496,1490,1461,1476,1422,1516,1490,1476,endOfFrame
1488282626372,41.76HZ ,208.81HZ ,-1.00,-1.00,0.00,0.00,-1.00,0.00,-0.45,3.53,103.13,0.62,-0.02,0.01,0.78,0.00,0.00,0.00,-0.97,0.23,-0.05,-0.17,0.00,-0.03,,1476,1490,1490,1476,1458,1490,1470,1501,endOfFrame
1488282626654,41.73HZ ,208.66HZ ,-1.00,-1.00,0.00,0.00,-1.00,0.00,0.96,2.48,103.92,0.62,-0.01,0.03,0.79,0.00,0.00,0.00,-0.97,0.24,-0.05,0.19,0.06,-0.01,,1476,1469,1512,1456,1460,1469,1510,1496,endOfFrame
1488282626953,41.63HZ ,208.17HZ ,-1.00,-1.00,0.00,0.00,-1.00,0.00,0.53,1.13,104.33,0.61,-0.01,0.00,0.79,0.00,0.00,0.00,-0.97,0.25,-0.02,-0.09,0.01,-0.01,,1476,1490,1490,1476,1459,1490,1490,1498,endOfFrame
1488282627233,41.60HZ ,208.02HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,0.01,0.91,105.22,0.61,-0.00,0.01,0.79,0.00,0.00,0.00,-0.97,0.26,-0.02,0.01,-0.13,-0.05,,1503,1490,1490,1439,1481,1490,1490,1476,endOfFrame
1488282627524,41.69HZ ,208.43HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,2.38,1.71,105.06,0.61,0.00,0.02,0.79,0.00,0.00,0.00,-0.96,0.26,-0.04,0.04,0.01,0.02,,1496,1490,1490,1476,1460,1490,1490,1476,endOfFrame
1488282627816,41.81HZ ,209.04HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,1.81,1.72,104.03,0.61,-0.00,0.02,0.79,0.00,0.00,0.00,-0.97,0.24,-0.04,-0.09,0.01,-0.00,,1476,1490,1490,1476,1458,1490,1490,1498,endOfFrame
1488282628101,41.77HZ ,208.86HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,1.20,1.41,103.58,0.62,-0.00,0.02,0.79,0.00,0.00,0.00,-0.97,0.23,-0.03,0.06,0.01,0.01,,1476,1490,1490,1456,1461,1490,1490,1476,endOfFrame
1488282628385,41.88HZ ,209.39HZ ,-3.00,0.00,0.00,0.00,-1.00,0.00,1.76,1.99,102.57,0.63,-0.00,0.02,0.78,0.00,0.00,0.00,-0.98,0.22,-0.04,0.03,0.03,-0.06,,1476,1490,1490,1454,1481,1490,1490,1501,endOfFrame
1488282628673,41.88HZ ,209.41HZ ,-3.00,0.00,6.00,-1.00,-1.00,0.00,0.29,1.99,102.18,0.63,-0.01,0.01,0.78,0.00,0.00,0.00,-0.76,1.19,-0.03,-0.01,-0.01,0.06,,1500,1490,1466,1476,1456,1490,1511,1476,endOfFrame
1488282628976,41.82HZ ,209.11HZ ,2.00,0.00,0.00,0.00,-1.00,0.00,1.78,2.66,101.95,0.63,-0.01,0.03,0.77,0.00,0.00,0.00,-0.98,0.20,-0.05,0.02,0.02,-0.05,,1476,1490,1490,1454,1481,1490,1490,1498,endOfFrame
1488282629256,41.87HZ ,209.34HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,1.50,1.38,103.61,0.62,-0.01,0.02,0.78,0.00,0.00,0.00,-0.97,0.23,-0.03,-0.02,-0.05,-0.07,,1476,1490,1490,1446,1481,1490,1490,1476,endOfFrame
1488282629539,41.90HZ ,209.49HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,2.59,1.67,105.23,0.61,0.00,0.03,0.79,0.00,0.00,0.00,-0.97,0.26,-0.04,-0.00,-0.00,0.01,,1476,1490,1490,1456,1460,1490,1490,1476,endOfFrame
1488282629864,41.62HZ ,208.12HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,1.79,0.92,104.84,0.61,0.00,0.02,0.79,0.00,0.00,0.00,-0.97,0.26,-0.02,-0.03,-0.04,0.03,,1499,1490,1490,1455,1481,1490,1490,1476,endOfFrame
1488282630124,41.73HZ ,208.67HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,1.70,1.29,104.22,0.61,0.00,0.02,0.79,0.00,0.00,0.00,-0.97,0.25,-0.03,0.08,0.03,-0.02,,1476,1490,1490,1455,1481,1490,1490,1496,endOfFrame
1488282630413,42.04HZ ,210.22HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.53,1.00,102.97,0.62,-0.01,0.01,0.78,0.00,0.00,0.00,-0.97,0.23,-0.02,-0.09,0.02,-0.06,,1476,1490,1490,1476,1461,1490,1490,1503,endOfFrame
1488282630693,41.99HZ ,209.97HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.52,1.12,102.12,0.63,-0.00,0.01,0.78,0.00,0.00,0.00,-0.98,0.21,-0.02,0.09,0.01,0.04,,1499,1490,1490,1476,1460,1490,1490,1476,endOfFrame
1488282630996,41.84HZ ,209.19HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,0.60,0.81,102.42,0.63,-0.00,0.01,0.78,0.00,0.00,0.00,-0.98,0.21,-0.01,-0.05,-0.04,0.01,,1498,1490,1490,1454,1481,1490,1490,1476,endOfFrame
1488282631258,41.91HZ ,209.53HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,1.18,1.38,102.01,0.63,-0.00,0.02,0.78,0.00,0.00,0.00,-0.98,0.21,-0.03,0.04,0.10,0.03,,1476,1490,1490,1476,1450,1490,1490,1501,endOfFrame
1488282631591,41.78HZ ,208.88HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,2.68,0.91,102.54,0.63,0.01,0.02,0.78,0.00,0.00,0.00,-0.98,0.22,-0.03,-0.11,0.01,-0.07,,1476,1490,1490,1455,1481,1490,1490,1503,endOfFrame
1488282631856,41.92HZ ,209.58HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,1.56,1.14,103.08,0.62,0.01,0.02,0.78,0.00,0.00,0.00,-0.97,0.22,-0.03,0.00,0.02,-0.05,,1476,1490,1490,1454,1481,1490,1490,1500,endOfFrame
1488282632142,42.03HZ ,210.13HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,2.96,1.51,102.65,0.62,0.01,0.02,0.78,0.00,0.00,0.00,-0.97,0.22,-0.03,0.05,-0.09,0.05,,1509,1490,1490,1449,1481,1490,1490,1476,endOfFrame
1488282632408,42.04HZ ,210.22HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.90,1.32,102.31,0.63,-0.00,0.02,0.78,0.00,0.00,0.00,-0.98,0.21,-0.03,0.07,0.00,-0.03,,1476,1490,1490,1452,1481,1490,1490,1476,endOfFrame
1488282632711,42.06HZ ,210.28HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,2.05,1.96,101.76,0.63,-0.00,0.02,0.78,0.00,0.00,0.00,-0.98,0.21,-0.04,0.05,-0.00,0.06,,1501,1490,1490,1476,1458,1490,1490,1476,endOfFrame
1488282633006,42.48HZ ,212.42HZ ,0.00,0.00,0.00,0.00,0.00,0.00,0.11,1.05,101.65,0.63,-0.01,0.01,0.77,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.05,-0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282633288,42.89HZ ,214.44HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.74,1.20,102.19,0.63,0.00,0.02,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.03,-0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282633543,42.81HZ ,214.06HZ ,0.00,0.00,0.00,0.00,0.00,0.00,0.86,-0.47,102.73,0.62,0.01,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.07,-0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282633857,42.83HZ ,214.13HZ ,0.00,0.00,0.00,0.00,0.00,0.00,2.07,0.24,103.46,0.62,0.01,0.01,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.00,-0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488282634135,42.57HZ ,212.86HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.58,-1.61,104.44,0.61,0.01,0.01,0.79,0.00,0.00,0.00,-0.97,0.25,0.01,0.19,-0.05,-0.03,,1502,1490,1510,1444,1481,1470,1490,1476,endOfFrame
1488282634445,41.77HZ ,208.87HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.71,1.94,105.58,0.61,-0.00,0.00,0.80,0.00,0.00,0.00,-0.96,0.27,-0.01,-0.10,-0.21,-0.03,,1510,1490,1490,1436,1481,1490,1490,1476,endOfFrame
1488282634699,41.85HZ ,209.25HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,1.41,2.86,105.45,0.61,-0.01,0.03,0.79,0.00,0.00,0.00,-0.96,0.26,-0.06,0.05,0.07,-0.07,,1476,1490,1490,1456,1460,1490,1490,1504,endOfFrame
1488282635010,41.85HZ ,209.25HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,1.93,0.46,108.41,0.59,0.00,0.02,0.81,0.00,0.00,0.00,-0.95,0.31,-0.02,0.02,0.03,-0.15,,1476,1490,1490,1447,1481,1490,1490,1507,endOfFrame
1488282635301,41.86HZ ,209.28HZ ,-1.00,6.00,0.00,0.00,-1.00,0.00,0.77,0.73,110.91,0.57,0.00,0.01,0.82,0.00,0.00,0.00,-0.93,0.36,-0.01,-0.05,-0.07,-0.00,,1499,1490,1490,1451,1481,1490,1490,1476,endOfFrame
1488282635557,41.89HZ ,209.45HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,1.53,2.25,109.03,0.58,-0.01,0.02,0.81,0.00,0.00,0.00,-0.94,0.33,-0.05,-0.02,0.01,0.04,,1476,1490,1490,1476,1456,1490,1490,1476,endOfFrame
1488282635884,41.86HZ ,209.29HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,2.13,1.43,108.04,0.59,0.00,0.02,0.81,0.00,0.00,0.00,-0.95,0.31,-0.04,0.03,0.10,-0.04,,1476,1490,1490,1476,1455,1490,1490,1507,endOfFrame
1488282636145,42.43HZ ,212.16HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.10,110.74,0.58,0.00,0.01,0.82,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.09,-0.20,,1451,1490,1490,1476,1481,1490,1490,1500,endOfFrame
