时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8
1488275171927,42.53HZ ,212.65HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,1.54,-0.12,-57.08,0.88,0.01,-0.00,-0.48,0.00,0.00,0.00,0.84,-0.54,0.02,0.01,0.05,0.00,,1453,1490,1490,1499,1481,1490,1490,1476,endOfFrame
1488275172246,41.80HZ ,209.00HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,0.47,-1.01,-57.47,0.88,0.00,-0.01,-0.48,0.00,0.00,0.00,0.84,-0.54,-0.01,-0.01,0.01,0.04,,1476,1490,1490,1497,1481,1490,1490,1455,endOfFrame
1488275172529,41.74HZ ,208.68HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,-0.09,-1.46,-57.90,0.87,-0.01,-0.01,-0.48,0.00,0.00,0.00,0.85,-0.53,-0.02,0.01,0.00,-0.02,,1455,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275172811,41.73HZ ,208.65HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,-0.45,-1.46,-56.56,0.88,-0.01,-0.01,-0.47,0.00,0.00,0.00,0.84,-0.55,-0.03,-0.04,0.03,-0.01,,1452,1490,1490,1496,1481,1490,1490,1476,endOfFrame
1488275173085,41.88HZ ,209.39HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,-0.46,-1.70,-57.47,0.88,-0.01,-0.01,-0.48,0.00,0.00,0.00,0.84,-0.54,-0.03,-0.02,0.03,0.08,,1476,1490,1490,1503,1481,1490,1490,1455,endOfFrame
1488275173353,41.95HZ ,209.77HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.64,-1.94,-59.72,0.87,-0.00,-0.02,-0.50,0.00,0.00,0.00,0.86,-0.50,-0.02,0.02,-0.01,0.00,,1476,1490,1490,1476,1481,1490,1490,1455,endOfFrame
1488275173647,42.01HZ ,210.03HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.81,-1.49,-57.76,0.88,-0.00,-0.01,-0.48,0.00,0.00,0.00,0.85,-0.53,-0.01,-0.03,0.01,-0.01,,1455,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275173949,42.01HZ ,210.07HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,1.23,-0.56,-58.21,0.88,0.01,-0.01,-0.48,0.00,0.00,0.00,0.84,-0.54,0.00,0.10,0.01,0.08,,1476,1468,1490,1498,1481,1490,1490,1450,endOfFrame
1488275174262,42.01HZ ,210.05HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,1.02,-0.16,-61.37,0.86,0.01,-0.01,-0.51,0.00,0.00,0.00,0.87,-0.49,-0.00,-0.01,-0.03,0.04,,1476,1490,1490,1476,1481,1490,1490,1450,endOfFrame
1488275174531,42.01HZ ,210.03HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.84,0.78,-60.78,0.86,0.01,0.00,-0.51,0.00,0.00,0.00,0.88,-0.48,0.02,0.02,0.01,-0.05,,1453,1490,1490,1476,1502,1490,1490,1476,endOfFrame
1488275174820,41.66HZ ,208.31HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.88,0.69,-59.88,0.87,0.01,0.00,-0.50,0.00,0.00,0.00,0.86,-0.50,0.02,-0.01,-0.02,0.03,,1476,1490,1490,1476,1481,1490,1490,1454,endOfFrame
1488275175112,42.01HZ ,210.04HZ ,0.00,5.00,0.00,0.00,-1.00,0.00,1.14,0.27,-62.46,0.86,0.01,-0.00,-0.52,0.00,0.00,0.00,0.88,-0.47,0.02,0.03,0.02,0.05,,1476,1490,1490,1499,1481,1490,1490,1455,endOfFrame
1488275175378,41.93HZ ,209.64HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,0.99,0.18,-62.67,0.85,0.01,-0.00,-0.52,0.00,0.00,0.00,0.89,-0.46,0.01,-0.01,-0.03,-0.03,,1476,1490,1490,1476,1504,1490,1490,1476,endOfFrame
1488275175668,42.44HZ ,212.19HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.87,-1.07,-61.84,0.86,0.00,-0.01,-0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275175967,41.88HZ ,209.39HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,0.66,-1.11,-62.58,0.85,-0.00,-0.01,-0.52,0.00,0.00,0.00,0.89,-0.46,-0.01,-0.01,-0.03,0.06,,1476,1490,1490,1496,1481,1490,1490,1450,endOfFrame
1488275176260,42.08HZ ,210.38HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.04,-1.66,-63.95,0.85,-0.01,-0.01,-0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275176542,42.47HZ ,212.35HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.66,-0.93,-63.67,0.85,-0.01,-0.01,-0.53,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.04,-0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275176831,42.42HZ ,212.11HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.51,-0.76,-62.47,0.85,0.00,-0.01,-0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275177111,42.47HZ ,212.33HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.59,0.80,-61.11,0.86,0.01,-0.00,-0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.04,-0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275177403,42.37HZ ,211.84HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.41,0.81,-59.95,0.87,0.02,0.00,-0.50,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.03,-0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275177687,42.49HZ ,212.46HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.05,2.24,-59.04,0.87,0.02,0.01,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275177969,42.56HZ ,212.80HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.18,1.93,-58.51,0.87,0.02,0.01,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275178254,42.71HZ ,213.55HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.57,2.49,-58.59,0.87,0.02,0.01,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275178532,42.83HZ ,214.14HZ ,0.00,0.00,7.00,-1.00,0.00,0.00,0.79,0.92,-59.02,0.87,0.01,0.01,-0.49,0.00,0.00,0.00,-0.52,-0.86,0.00,0.00,0.03,0.02,,1476,1469,1490,1476,1481,1490,1490,1476,endOfFrame
1488275178783,42.62HZ ,213.08HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.52,0.71,-59.88,0.87,0.01,-0.00,-0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275179081,42.82HZ ,214.10HZ ,0.00,0.00,0.00,0.00,0.00,0.00,0.91,-1.19,-61.28,0.86,0.00,-0.01,-0.51,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.01,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275179381,42.71HZ ,213.57HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.36,-1.10,-63.06,0.85,0.01,-0.01,-0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275179664,42.84HZ ,214.19HZ ,0.00,0.00,0.00,0.00,0.00,0.00,0.52,-2.08,-65.28,0.84,-0.01,-0.02,-0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.06,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275179941,42.81HZ ,214.05HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.86,-1.07,-68.01,0.83,0.00,-0.01,-0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275180235,42.69HZ ,213.45HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.57,-1.07,-71.10,0.82,-0.00,-0.01,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.03,0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275180518,42.28HZ ,211.41HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,1.59,0.20,-74.82,0.80,0.01,-0.01,-0.60,0.00,0.00,0.00,0.96,-0.28,0.01,-0.00,0.02,0.11,,1476,1490,1490,1505,1481,1490,1490,1450,endOfFrame
1488275180837,41.76HZ ,208.79HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,2.91,-0.28,-73.16,0.80,0.01,-0.02,-0.60,0.00,0.00,0.00,0.96,-0.28,-0.01,-0.07,-0.17,-0.10,,1476,1490,1490,1476,1522,1490,1490,1449,endOfFrame
1488275181106,41.90HZ ,209.48HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,4.31,-1.21,-69.20,0.82,0.03,-0.03,-0.57,0.00,0.00,0.00,0.94,-0.35,0.02,0.13,0.09,-0.01,,1451,1490,1490,1499,1481,1490,1490,1476,endOfFrame
1488275181395,41.89HZ ,209.44HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,2.50,-1.21,-71.65,0.81,0.01,-0.02,-0.58,0.00,0.00,0.00,0.95,-0.32,-0.01,-0.02,-0.04,0.08,,1476,1490,1490,1497,1481,1490,1490,1447,endOfFrame
1488275181693,41.79HZ ,208.93HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,-2.13,-1.94,-72.08,0.81,-0.02,-0.00,-0.59,0.00,0.00,0.00,0.95,-0.30,-0.04,0.06,-0.00,-0.08,,1452,1490,1490,1476,1506,1490,1490,1476,endOfFrame
1488275181984,41.83HZ ,209.14HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,0.04,-1.64,-70.54,0.82,-0.01,-0.01,-0.58,0.00,0.00,0.00,0.94,-0.33,-0.03,0.00,-0.04,0.02,,1476,1490,1490,1476,1501,1490,1490,1451,endOfFrame
1488275182253,41.85HZ ,209.27HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,-2.18,-3.03,-72.61,0.81,-0.02,-0.01,-0.59,0.00,0.00,0.00,0.95,-0.31,-0.04,0.02,0.02,0.04,,1476,1490,1490,1498,1481,1490,1490,1454,endOfFrame
1488275182538,41.86HZ ,209.29HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,3.17,-1.76,-75.38,0.80,-0.00,-0.02,-0.60,0.00,0.00,0.00,0.96,-0.27,-0.03,-0.01,0.01,0.02,,1456,1490,1490,1498,1481,1490,1490,1456,endOfFrame
1488275182834,41.67HZ ,208.35HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,1.67,-1.90,-74.10,0.79,-0.00,-0.02,-0.61,0.00,0.00,0.00,0.96,-0.26,-0.02,-0.10,0.00,-0.06,,1449,1490,1490,1476,1501,1490,1490,1476,endOfFrame
1488275183124,41.90HZ ,209.50HZ ,0.00,0.00,-1.00,-1.00,-1.00,0.00,3.25,0.34,-71.96,0.81,0.03,-0.02,-0.59,0.00,0.00,0.00,0.64,-1.26,0.09,0.13,0.02,-0.01,,1476,1455,1523,1476,1502,1490,1490,1476,endOfFrame
1488275183415,41.87HZ ,209.33HZ ,-1.00,0.00,0.00,-1.00,-1.00,0.00,1.64,0.24,-74.33,0.80,0.01,-0.01,-0.60,0.00,0.00,0.00,0.67,-1.24,0.03,0.00,-0.04,0.10,,1476,1463,1490,1498,1481,1516,1490,1447,endOfFrame
1488275183709,41.78HZ ,208.88HZ ,-1.00,0.00,0.00,-1.00,-1.00,0.00,-0.79,1.49,-76.66,0.79,0.01,0.01,-0.62,0.00,0.00,0.00,0.74,-1.21,0.01,0.02,0.03,-0.01,,1453,1469,1511,1497,1481,1490,1490,1476,endOfFrame
1488275183961,42.11HZ ,210.54HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,-0.71,1.52,-75.22,0.79,0.00,0.01,-0.61,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.02,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275184257,42.58HZ ,212.89HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,-1.06,0.44,-77.78,0.78,-0.00,0.01,-0.63,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.05,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275184555,42.64HZ ,213.21HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,1.91,-0.07,-83.10,0.75,0.01,-0.01,-0.66,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-0.00,0.15,,1476,1490,1469,1476,1481,1510,1490,1476,endOfFrame
1488275184838,42.73HZ ,213.63HZ ,-1.00,0.00,10.00,0.00,0.00,0.00,4.40,-0.56,-89.76,0.72,0.02,-0.02,-0.69,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.02,0.17,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275185128,42.46HZ ,212.28HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,5.26,0.19,-97.06,0.67,0.03,-0.04,-0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-0.01,0.16,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275185408,42.63HZ ,213.17HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,3.17,-0.61,-104.80,0.62,0.02,-0.03,-0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.18,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275185697,42.55HZ ,212.77HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.88,-1.22,-112.74,0.56,-0.00,-0.01,-0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.17,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275185976,42.50HZ ,212.50HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.99,-1.37,-120.80,0.50,-0.01,-0.01,-0.87,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.02,0.16,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275186268,42.45HZ ,212.23HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.01,-0.62,-128.84,0.43,-0.00,-0.01,-0.90,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-0.02,0.18,,1476,1490,1470,1476,1481,1490,1490,1476,endOfFrame
1488275186542,42.35HZ ,211.77HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,3.00,1.41,-136.98,0.39,0.01,-0.02,-0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.05,0.18,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275186825,42.58HZ ,212.92HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,3.15,3.16,-145.24,0.32,0.03,-0.02,-0.95,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.01,0.17,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275187120,42.59HZ ,212.93HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,3.40,2.25,-153.40,0.24,0.03,-0.02,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.20,,1476,1490,1490,1496,1460,1490,1490,1476,endOfFrame
1488275187397,42.55HZ ,212.77HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,4.49,-2.57,-154.70,0.20,-0.00,-0.04,-0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.10,-0.39,,1440,1490,1529,1454,1502,1450,1490,1511,endOfFrame
1488275187698,42.66HZ ,213.30HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,2.89,-0.71,-140.69,0.33,0.01,-0.02,-0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,-0.19,,1439,1490,1510,1476,1481,1469,1490,1512,endOfFrame
1488275187973,42.57HZ ,212.87HZ ,2.00,0.00,-1.00,0.00,0.00,0.00,2.20,-3.72,-140.93,0.34,-0.03,-0.03,-0.94,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-0.15,0.14,,1498,1490,1465,1476,1481,1514,1490,1453,endOfFrame
1488275188222,42.72HZ ,213.60HZ ,2.00,2.00,0.00,0.00,0.00,0.00,4.93,-3.13,-150.08,0.29,-0.00,-0.05,-0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.27,,1476,1463,1490,1502,1454,1490,1516,1476,endOfFrame
1488275188520,42.55HZ ,212.77HZ ,-1.00,2.00,0.00,0.00,0.00,0.00,5.82,0.18,-159.47,0.20,0.00,-0.04,-0.98,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.19,,1476,1490,1467,1476,1481,1512,1490,1476,endOfFrame
1488275188821,42.50HZ ,212.52HZ ,-1.00,2.00,0.00,0.00,0.00,0.00,4.11,1.43,-163.16,0.15,0.01,-0.04,-0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.09,-0.09,-0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275189110,42.47HZ ,212.33HZ ,-1.00,-3.00,0.00,0.00,0.00,0.00,4.01,0.83,-160.99,0.16,0.02,-0.03,-0.99,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.02,-0.08,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275189391,42.56HZ ,212.80HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,0.63,1.36,-155.82,0.20,0.02,-0.01,-0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.07,-0.14,,1476,1490,1510,1476,1481,1469,1490,1476,endOfFrame
1488275189668,42.70HZ ,213.52HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,0.52,-0.43,-149.97,0.26,-0.00,-0.01,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.05,-0.13,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275189952,42.73HZ ,213.67HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,-2.33,-0.27,-144.89,0.30,-0.01,0.02,-0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,-0.11,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275190211,42.65HZ ,213.27HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,0.09,1.38,-140.27,0.33,0.00,0.01,-0.94,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.03,-0.09,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275190519,42.66HZ ,213.29HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.89,-135.99,0.37,0.01,0.01,-0.93,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.06,-0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275190810,42.70HZ ,213.49HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,3.53,1.59,-132.17,0.40,0.03,-0.02,-0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,-0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275191100,42.81HZ ,214.06HZ ,0.00,0.00,0.00,0.00,0.00,0.00,7.36,-1.04,-117.25,0.49,0.03,-0.06,-0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.07,-0.00,-0.56,,1437,1524,1538,1432,1524,1441,1455,1514,endOfFrame
1488275191373,42.36HZ ,211.80HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,1.71,-0.58,-100.51,0.64,0.01,-0.01,-0.77,0.00,0.00,0.00,0.18,-0.98,0.02,-0.14,0.07,0.04,,1476,1490,1490,1498,1481,1522,1462,1476,endOfFrame
1488275191665,42.13HZ ,210.64HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.88,-3.57,-112.04,0.56,-0.02,-0.03,-0.83,0.00,0.00,0.00,0.93,0.37,-0.07,0.20,0.00,0.35,,1476,1456,1490,1511,1481,1490,1548,1428,endOfFrame
1488275191938,42.69HZ ,213.44HZ ,0.00,-4.00,0.00,0.00,0.00,0.00,1.67,-5.19,-124.27,0.49,-0.04,-0.02,-0.87,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,-0.03,0.17,,1476,1490,1470,1476,1481,1490,1490,1476,endOfFrame
1488275192232,42.75HZ ,213.75HZ ,0.00,0.00,0.00,0.00,0.00,0.00,0.68,-3.30,-126.45,0.45,-0.02,-0.03,-0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.04,-0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275192511,42.54HZ ,212.68HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,1.41,-2.05,-122.48,0.47,-0.02,-0.02,-0.88,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-0.18,-0.18,,1476,1517,1490,1447,1509,1490,1462,1476,endOfFrame
1488275192790,42.60HZ ,213.01HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,1.58,2.04,-115.49,0.53,0.02,-0.01,-0.85,0.00,0.00,0.00,0.89,0.45,0.01,0.00,-0.03,-0.11,,1456,1511,1490,1476,1506,1469,1490,1476,endOfFrame
1488275193091,41.89HZ ,209.44HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,2.94,4.38,-110.71,0.56,0.04,-0.00,-0.82,0.00,0.00,0.00,0.93,0.36,0.05,0.03,0.02,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275193380,42.41HZ ,212.05HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,1.16,4.04,-110.96,0.57,0.04,0.01,-0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275193648,42.71HZ ,213.56HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,-2.11,1.27,-113.85,0.55,-0.00,0.02,-0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.10,0.13,,1476,1466,1490,1476,1481,1490,1513,1476,endOfFrame
1488275193929,42.58HZ ,212.89HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,-2.26,-0.03,-118.05,0.52,-0.02,0.02,-0.85,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.00,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275194197,42.51HZ ,212.55HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,-1.47,-1.86,-122.25,0.49,-0.02,0.00,-0.87,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.04,0.09,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275194514,42.44HZ ,212.18HZ ,3.00,0.00,-1.00,0.00,0.00,0.00,2.35,-0.22,-126.74,0.46,-0.00,-0.01,-0.89,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,-0.01,0.10,,1476,1490,1468,1476,1481,1511,1490,1476,endOfFrame
1488275194789,42.53HZ ,212.66HZ ,-3.00,0.00,-1.00,0.00,0.00,0.00,4.64,0.48,-131.62,0.41,0.02,-0.04,-0.91,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.04,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488275195080,42.02HZ ,210.09HZ ,-3.00,0.00,-1.00,-1.00,0.00,0.00,5.58,0.55,-135.93,0.38,0.03,-0.04,-0.92,0.00,0.00,0.00,0.71,-0.70,0.08,0.03,0.07,0.11,,1476,1467,1490,1507,1481,1490,1490,1476,endOfFrame
1488275195388,41.70HZ ,208.49HZ ,-3.00,0.00,-1.00,-1.00,0.00,0.00,3.38,-0.60,-139.65,0.35,0.01,-0.03,-0.94,0.00,0.00,0.00,0.76,-0.65,0.03,0.04,0.10,0.05,,1454,1490,1490,1506,1481,1490,1490,1476,endOfFrame
1488275195668,41.61HZ ,208.03HZ ,-3.00,0.00,-1.00,-1.00,0.00,0.00,0.52,-3.90,-139.47,0.35,-0.03,-0.02,-0.94,0.00,0.00,0.00,0.76,-0.65,-0.05,0.07,-0.04,-0.04,,1476,1490,1490,1476,1505,1490,1490,1455,endOfFrame
1488275195963,41.62HZ ,208.11HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,0.40,-3.53,-136.29,0.37,-0.03,-0.01,-0.93,0.00,0.00,0.00,0.72,-0.69,-0.04,0.09,-0.01,-0.10,,1454,1490,1516,1476,1507,1490,1490,1476,endOfFrame
1488275196251,41.70HZ ,208.50HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,-1.23,-2.72,-133.63,0.39,-0.03,-0.00,-0.92,0.00,0.00,0.00,0.69,-0.72,-0.05,0.01,-0.02,-0.00,,1476,1490,1490,1476,1481,1490,1490,1456,endOfFrame
1488275196532,41.52HZ ,207.58HZ ,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.47,-1.68,-135.79,0.38,-0.02,-0.01,-0.92,0.00,0.00,0.00,0.70,-0.71,-0.02,0.01,-0.10,0.08,,1476,1490,1490,1476,1501,1490,1490,1442,endOfFrame
1488275196806,41.46HZ ,207.32HZ ,-1.00,-1.00,-1.00,-1.00,0.00,0.00,2.25,1.85,-140.03,0.35,0.02,-0.01,-0.94,0.00,0.00,0.00,0.75,-0.66,0.03,-0.05,0.00,0.12,,1476,1490,1490,1503,1481,1511,1490,1452,endOfFrame
1488275197123,41.59HZ ,207.94HZ ,-1.00,-1.00,0.00,-1.00,-1.00,0.00,1.86,2.21,-142.78,0.32,0.02,-0.01,-0.95,0.00,0.00,0.00,1.40,0.19,0.04,0.02,0.02,-0.02,,1448,1490,1490,1501,1506,1490,1490,1454,endOfFrame
1488275197420,41.62HZ ,208.09HZ ,-1.00,-1.00,0.00,-1.00,-1.00,0.00,0.40,-0.79,-140.65,0.33,0.00,-0.01,-0.94,0.00,0.00,0.00,1.41,0.15,0.00,0.08,0.09,-0.06,,1439,1490,1490,1503,1503,1465,1490,1476,endOfFrame
1488275197706,41.61HZ ,208.04HZ ,-1.00,-1.00,0.00,0.00,-1.00,0.00,-0.69,-3.46,-142.79,0.32,-0.03,-0.00,-0.95,0.00,0.00,0.00,0.61,0.79,-0.02,-0.01,0.03,0.10,,1476,1490,1465,1476,1481,1490,1515,1476,endOfFrame
1488275197995,41.66HZ ,208.31HZ ,-1.00,-1.00,0.00,0.00,-1.00,0.00,0.92,-5.85,-145.55,0.30,-0.04,-0.02,-0.95,0.00,0.00,0.00,0.56,0.82,-0.07,0.01,-0.01,0.01,,1476,1490,1490,1476,1481,1490,1510,1476,endOfFrame
