时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8
1488277136627,42.50HZ ,212.51HZ ,2.00,-3.00,-1.00,0.00,0.00,0.00,1.44,-1.94,-12.75,1.00,0.01,-0.02,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,1.43,,1587,1396,1373,1574,1382,1606,1583,1364,endOfFrame
1488277136889,42.68HZ ,213.41HZ ,0.00,2.00,-1.00,0.00,0.00,0.00,-0.29,-1.53,-17.59,0.98,-0.00,-0.01,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.01,-1.06,,1398,1562,1572,1398,1558,1407,1417,1553,endOfFrame
1488277137157,42.76HZ ,213.78HZ ,0.00,2.00,-1.00,0.00,0.00,0.00,-0.24,-1.93,-1.49,1.00,-0.00,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.16,0.83,,1551,1437,1420,1521,1435,1559,1542,1400,endOfFrame
1488277137391,42.78HZ ,213.91HZ ,0.00,2.00,-1.00,0.00,0.00,0.00,1.88,-0.58,-20.06,0.99,0.02,-0.01,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,-0.22,0.37,,1521,1490,1443,1476,1481,1536,1490,1430,endOfFrame
1488277137636,42.73HZ ,213.67HZ ,0.00,2.00,-1.00,0.00,0.00,0.00,0.34,0.19,-10.87,0.99,0.01,-0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,-0.18,-1.00,,1416,1582,1544,1388,1568,1435,1397,1535,endOfFrame
1488277138056,42.25HZ ,211.23HZ ,0.00,-3.00,-1.00,0.00,-1.00,0.00,0.98,-0.63,-4.04,1.00,0.00,-0.00,-0.01,0.00,0.00,0.00,0.01,-1.00,0.01,-0.16,0.06,0.57,,1502,1443,1452,1533,1433,1564,1490,1439,endOfFrame
1488277138398,41.86HZ ,209.31HZ ,0.00,-3.00,-1.00,0.00,-1.00,0.00,1.37,-0.35,-19.32,0.99,0.01,-0.01,-0.15,0.00,0.00,0.00,0.31,-0.95,0.02,0.07,-0.02,-0.06,,1476,1490,1516,1476,1481,1490,1490,1476,endOfFrame
1488277138636,42.08HZ ,210.41HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,-1.84,-0.70,-6.65,1.00,-0.01,-0.01,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.07,-0.59,,1426,1528,1538,1439,1517,1441,1451,1525,endOfFrame
1488277138904,42.89HZ ,214.43HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,-0.34,-1.57,-6.92,1.00,-0.01,-0.01,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,-0.07,0.63,,1525,1456,1431,1518,1438,1548,1523,1426,endOfFrame
1488277139104,42.95HZ ,214.74HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.07,0.20,-18.52,0.99,0.02,-0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.10,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277139342,42.82HZ ,214.12HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,2.08,0.85,-13.04,0.99,0.02,0.01,-0.11,0.00,0.00,0.00,0.23,-0.97,0.04,0.00,-0.09,-0.49,,1440,1511,1539,1439,1536,1490,1434,1476,endOfFrame
1488277139702,42.73HZ ,213.65HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.05,0.49,-6.95,1.00,0.01,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-0.05,0.12,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277140074,42.70HZ ,213.52HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.52,-0.06,-11.11,1.00,0.00,-0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.05,-0.15,0.52,,1530,1451,1452,1497,1459,1527,1528,1421,endOfFrame
1488277140335,42.62HZ ,213.08HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.79,-0.13,-18.67,0.99,0.01,-0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.00,0.23,,1476,1470,1490,1476,1481,1490,1490,1476,endOfFrame
1488277140603,42.10HZ ,210.49HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,0.70,-0.40,-17.78,0.99,0.00,-0.00,-0.16,0.00,0.00,0.00,-0.95,-0.32,0.01,0.09,0.06,-0.12,,1476,1490,1519,1455,1481,1490,1490,1503,endOfFrame
1488277140826,41.72HZ ,208.62HZ ,-1.00,0.00,0.00,-1.00,0.00,0.00,1.05,0.80,-10.81,1.00,0.01,0.00,-0.10,0.00,0.00,0.00,-0.98,-0.20,-0.01,-0.08,-0.04,-0.10,,1476,1490,1490,1449,1481,1490,1465,1498,endOfFrame
1488277141090,41.91HZ ,209.56HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,1.93,2.00,-11.32,1.00,0.02,0.02,-0.10,0.00,0.00,0.00,-0.98,-0.19,-0.03,-0.04,-0.02,0.24,,1511,1469,1490,1476,1446,1521,1490,1476,endOfFrame
1488277141352,42.07HZ ,210.34HZ ,-1.00,0.00,0.00,-1.00,0.00,0.00,0.93,2.27,-15.14,0.99,0.01,0.02,-0.13,0.00,0.00,0.00,-0.96,-0.26,-0.03,0.08,0.07,-0.03,,1476,1490,1511,1476,1461,1490,1490,1498,endOfFrame
1488277141645,41.79HZ ,208.96HZ ,-1.00,0.00,0.00,-1.00,0.00,0.00,0.01,0.79,-14.69,0.99,0.00,0.01,-0.13,0.00,0.00,0.00,-0.97,-0.25,-0.02,-0.05,0.02,0.01,,1476,1490,1490,1476,1460,1490,1490,1476,endOfFrame
1488277141944,41.83HZ ,209.16HZ ,-1.00,0.00,0.00,-1.00,0.00,0.00,0.53,1.05,-15.44,0.99,0.01,0.01,-0.13,0.00,0.00,0.00,-0.97,-0.26,-0.02,0.03,0.06,0.07,,1476,1470,1490,1476,1453,1490,1490,1476,endOfFrame
1488277142224,41.74HZ ,208.69HZ ,3.00,0.00,0.00,-1.00,0.00,0.00,0.86,1.34,-16.93,0.99,0.01,0.01,-0.14,0.00,0.00,0.00,-0.96,-0.29,-0.02,-0.05,-0.01,0.05,,1476,1490,1490,1476,1460,1490,1490,1476,endOfFrame
1488277142515,41.63HZ ,208.15HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,1.85,0.99,-17.11,0.99,0.02,0.01,-0.15,0.00,0.00,0.00,-0.96,-0.30,-0.01,0.05,-0.01,-0.02,,1476,1490,1490,1456,1481,1490,1490,1476,endOfFrame
1488277142764,41.63HZ ,208.17HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,1.37,0.65,-16.01,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,-0.96,-0.28,-0.01,0.03,-0.07,-0.09,,1476,1490,1490,1445,1481,1490,1490,1476,endOfFrame
1488277143194,41.61HZ ,208.07HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,1.31,0.38,-14.51,0.99,0.01,0.00,-0.13,0.00,0.00,0.00,-0.97,-0.25,-0.00,-0.00,0.00,-0.04,,1476,1490,1490,1456,1481,1490,1490,1476,endOfFrame
1488277143559,41.71HZ ,208.56HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,1.44,0.56,-14.72,0.99,0.01,0.00,-0.13,0.00,0.00,0.00,-0.97,-0.25,-0.00,-0.01,0.07,0.01,,1476,1490,1490,1476,1456,1490,1490,1499,endOfFrame
1488277143814,41.67HZ ,208.34HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,1.41,0.56,-16.01,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,-0.96,-0.27,-0.00,-0.03,0.01,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277144088,41.64HZ ,208.20HZ ,-1.00,0.00,0.00,-1.00,0.00,0.00,1.42,0.55,-16.44,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,-0.96,-0.28,-0.00,0.01,0.04,0.01,,1476,1490,1490,1476,1460,1490,1490,1476,endOfFrame
1488277144298,42.21HZ ,211.04HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,1.13,0.34,-16.33,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277144531,42.53HZ ,212.65HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.36,-0.08,-16.14,0.99,0.01,-0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-0.03,-0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277144812,42.39HZ ,211.94HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.14,0.11,-16.04,0.99,0.01,-0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.04,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277145106,42.12HZ ,210.60HZ ,3.00,0.00,-1.00,0.00,0.00,0.00,1.74,-0.18,-16.23,0.99,0.01,-0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277145383,42.45HZ ,212.26HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.33,0.32,-16.72,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277145675,42.15HZ ,210.74HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.36,0.50,-17.53,0.99,0.01,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.03,0.06,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277145956,42.45HZ ,212.23HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.36,0.40,-18.74,0.99,0.01,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.00,0.06,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277146251,42.46HZ ,212.31HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.42,0.37,-20.23,0.98,0.01,0.00,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277146580,42.35HZ ,211.77HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.44,0.31,-21.97,0.98,0.01,0.00,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277146813,42.49HZ ,212.43HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.55,0.30,-24.03,0.98,0.01,-0.00,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.12,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277147071,42.46HZ ,212.32HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.62,0.28,-26.48,0.97,0.01,-0.00,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.11,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277147356,41.64HZ ,208.22HZ ,-1.00,0.00,-1.00,0.00,-1.00,0.00,1.80,0.30,-29.51,0.97,0.02,-0.00,-0.25,0.00,0.00,0.00,0.48,-0.87,0.03,0.00,-0.01,0.09,,1476,1469,1490,1476,1481,1490,1490,1455,endOfFrame
1488277147639,41.88HZ ,209.42HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.62,-0.57,-30.68,0.96,0.01,-0.01,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,-0.06,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277147929,42.54HZ ,212.71HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.25,-0.75,-27.66,0.97,0.01,-0.01,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,-0.00,-0.18,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277148295,42.47HZ ,212.35HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.25,-0.34,-23.13,0.98,0.01,-0.01,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.03,-0.23,,1476,1510,1490,1456,1481,1490,1469,1476,endOfFrame
1488277148665,42.45HZ ,212.27HZ ,-1.00,-1.00,-1.00,0.00,-1.00,0.00,2.01,0.04,-17.86,0.99,0.02,-0.00,-0.17,0.00,0.00,0.00,0.34,-0.94,0.03,-0.09,-0.02,-0.19,,1452,1490,1490,1476,1505,1490,1451,1476,endOfFrame
1488277148919,42.25HZ ,211.23HZ ,-1.00,-1.00,-1.00,0.00,0.00,0.00,1.72,0.70,-14.82,0.99,0.02,0.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-0.01,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277149190,42.19HZ ,210.93HZ ,-1.00,-1.00,2.00,0.00,0.00,0.00,1.75,0.53,-15.68,0.99,0.02,0.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277149415,42.34HZ ,211.69HZ ,-1.00,-1.00,2.00,0.00,0.00,0.00,0.88,0.41,-18.09,0.99,0.01,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277149679,42.34HZ ,211.68HZ ,-1.00,-1.00,-3.00,0.00,0.00,0.00,1.09,0.07,-21.36,0.98,0.01,-0.00,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.17,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277149952,42.58HZ ,212.91HZ ,0.00,0.00,-3.00,0.00,0.00,0.00,1.17,0.29,-24.92,0.98,0.01,0.00,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.03,0.16,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277150251,42.71HZ ,213.56HZ ,-1.00,0.00,-3.00,0.00,0.00,0.00,1.96,0.61,-28.73,0.97,0.02,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.03,0.20,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277150526,42.59HZ ,212.94HZ ,-1.00,0.00,-3.00,0.00,0.00,0.00,2.38,0.68,-32.74,0.96,0.02,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.06,0.25,,1476,1490,1466,1502,1454,1513,1490,1476,endOfFrame
1488277150787,42.36HZ ,211.78HZ ,0.00,0.00,-3.00,0.00,0.00,0.00,2.07,0.42,-36.90,0.95,0.02,-0.00,-0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.03,0.18,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277151205,42.78HZ ,213.91HZ ,0.00,0.00,-3.00,0.00,0.00,0.00,1.93,0.07,-41.21,0.94,0.01,-0.01,-0.34,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.01,0.21,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277151580,42.81HZ ,214.03HZ ,0.00,0.00,-3.00,0.00,0.00,0.00,1.79,-0.48,-45.71,0.92,0.01,-0.01,-0.38,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.03,0.14,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277151862,42.80HZ ,213.98HZ ,0.00,0.00,-3.00,0.00,0.00,0.00,2.31,-0.51,-49.82,0.91,0.02,-0.01,-0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.19,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277152132,42.73HZ ,213.67HZ ,0.00,0.00,-3.00,0.00,0.00,0.00,2.31,-0.08,-53.38,0.89,0.02,-0.01,-0.45,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.01,0.15,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277152371,42.67HZ ,213.37HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.66,0.19,-56.60,0.88,0.02,-0.01,-0.47,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,0.13,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277152601,42.67HZ ,213.33HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.72,0.32,-59.64,0.87,0.02,-0.01,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.00,0.15,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277152806,42.64HZ ,213.20HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.57,0.14,-62.51,0.86,0.02,-0.01,-0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.11,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277153117,42.68HZ ,213.42HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.49,0.07,-65.22,0.84,0.02,-0.01,-0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.13,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277153354,42.39HZ ,211.95HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.04,-0.26,-67.79,0.83,0.01,-0.01,-0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.03,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277153638,42.67HZ ,213.34HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.24,-0.14,-70.18,0.82,0.02,-0.01,-0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277153928,42.65HZ ,213.27HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.07,0.34,-72.36,0.81,0.02,-0.01,-0.59,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277154219,42.63HZ ,213.17HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.17,0.48,-74.38,0.80,0.02,-0.01,-0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.03,0.08,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277154498,42.64HZ ,213.19HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.32,0.25,-76.27,0.79,0.02,-0.01,-0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.08,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277154775,42.57HZ ,212.86HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,2.15,0.02,-77.94,0.78,0.02,-0.01,-0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277155066,42.46HZ ,212.29HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,2.37,0.12,-79.35,0.77,0.02,-0.01,-0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277155361,42.42HZ ,212.12HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,2.11,0.13,-80.51,0.76,0.01,-0.01,-0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277155640,42.43HZ ,212.15HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,2.29,0.21,-81.49,0.76,0.02,-0.01,-0.65,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.05,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277155933,42.30HZ ,211.52HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.85,1.49,-82.03,0.75,0.02,-0.01,-0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277156174,42.40HZ ,212.02HZ ,-1.00,-3.00,-1.00,0.00,0.00,0.00,1.24,-0.55,-82.46,0.75,0.01,-0.01,-0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.12,-0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277156600,42.34HZ ,211.69HZ ,-1.00,2.00,-1.00,0.00,0.00,0.00,1.91,-0.30,-82.57,0.75,0.01,-0.01,-0.66,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.03,-0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277156943,42.32HZ ,211.58HZ ,-1.00,2.00,0.00,0.00,-1.00,0.00,2.60,0.51,-82.46,0.75,0.02,-0.01,-0.66,0.00,0.00,0.00,0.99,-0.13,0.02,0.09,0.05,0.02,,1455,1490,1490,1499,1481,1490,1490,1476,endOfFrame
1488277157321,41.49HZ ,207.47HZ ,-1.00,2.00,0.00,0.00,-1.00,0.00,2.40,0.60,-82.58,0.75,0.02,-0.01,-0.66,0.00,0.00,0.00,0.99,-0.13,0.02,-0.01,0.06,0.00,,1451,1490,1490,1501,1481,1490,1490,1476,endOfFrame
1488277157569,41.68HZ ,208.42HZ ,-1.00,-3.00,0.00,0.00,-1.00,0.00,1.11,-0.14,-82.85,0.75,0.01,-0.01,-0.66,0.00,0.00,0.00,0.99,-0.12,0.00,-0.03,0.10,0.01,,1447,1490,1490,1506,1481,1490,1490,1476,endOfFrame
1488277157844,41.68HZ ,208.41HZ ,-1.00,-3.00,0.00,-1.00,-1.00,0.00,0.65,-0.92,-82.79,0.75,-0.00,-0.01,-0.66,0.00,0.00,0.00,0.87,-1.12,0.00,0.02,0.04,0.02,,1452,1469,1490,1502,1481,1490,1490,1456,endOfFrame
1488277158064,41.67HZ ,208.34HZ ,-1.00,5.00,0.00,-1.00,-1.00,0.00,1.59,-1.08,-82.69,0.75,0.00,-0.02,-0.66,0.00,0.00,0.00,0.87,-1.12,0.01,-0.24,0.02,-0.11,,1437,1490,1490,1498,1502,1521,1442,1476,endOfFrame
1488277158295,41.78HZ ,208.88HZ ,-1.00,-1.00,0.00,-1.00,-1.00,0.00,1.41,-1.09,-82.20,0.75,0.00,-0.02,-0.66,0.00,0.00,0.00,0.85,-1.13,0.01,-0.08,0.04,-0.05,,1445,1490,1490,1499,1481,1490,1462,1476,endOfFrame
1488277158530,41.60HZ ,208.02HZ ,-1.00,-1.00,0.00,-1.00,-1.00,0.00,1.79,-0.98,-79.99,0.76,0.00,-0.02,-0.64,0.00,0.00,0.00,0.81,-1.16,0.01,-0.09,-0.08,0.03,,1476,1490,1490,1476,1505,1520,1463,1448,endOfFrame
1488277158782,41.64HZ ,208.21HZ ,-1.00,-1.00,0.00,-1.00,-1.00,0.00,2.52,-0.78,-79.85,0.77,0.01,-0.02,-0.64,0.00,0.00,0.00,0.81,-1.16,0.04,0.05,0.03,-0.00,,1454,1466,1512,1497,1501,1490,1490,1476,endOfFrame
1488277159070,41.75HZ ,208.77HZ ,0.00,-1.00,0.00,-1.00,-1.00,0.00,1.34,-0.88,-80.03,0.76,0.01,-0.01,-0.64,0.00,0.00,0.00,0.82,-1.16,0.02,0.03,0.05,-0.08,,1444,1490,1517,1476,1503,1490,1470,1476,endOfFrame
1488277159382,41.75HZ ,208.74HZ ,0.00,-1.00,0.00,-1.00,0.00,0.00,1.36,-0.69,-79.04,0.77,0.00,-0.01,-0.64,0.00,0.00,0.00,-0.19,-0.98,0.02,-0.05,-0.01,-0.11,,1476,1490,1511,1476,1481,1490,1457,1476,endOfFrame
1488277159655,41.88HZ ,209.39HZ ,0.00,-1.00,0.00,-1.00,-1.00,0.00,0.49,1.23,-66.07,0.81,0.01,-0.00,-0.59,0.00,0.00,0.00,0.65,-1.26,0.03,-0.09,0.40,-1.71,,1290,1593,1635,1412,1581,1383,1346,1625,endOfFrame
1488277159931,41.90HZ ,209.50HZ ,0.00,-1.00,0.00,-1.00,-1.00,0.00,1.43,-0.93,-60.00,0.88,0.00,-0.01,-0.47,0.00,0.00,0.00,0.29,-1.38,0.02,0.09,0.30,1.34,,1534,1350,1432,1614,1366,1595,1580,1393,endOfFrame
1488277160323,42.06HZ ,210.32HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,2.04,-3.75,-81.91,0.76,-0.01,-0.04,-0.65,0.00,0.00,0.00,0.99,-0.15,-0.07,-0.13,-0.09,-0.33,,1437,1532,1490,1476,1528,1490,1454,1476,endOfFrame
1488277160701,42.02HZ ,210.10HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,-3.64,-4.02,-68.63,0.82,-0.05,-0.02,-0.57,0.00,0.00,0.00,0.93,-0.34,-0.10,-0.32,-0.29,-0.54,,1436,1569,1490,1433,1558,1490,1409,1476,endOfFrame
1488277161009,42.00HZ ,209.99HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,-1.33,-2.58,-70.39,0.82,-0.02,-0.01,-0.57,0.00,0.00,0.00,0.94,-0.34,-0.05,-0.32,0.07,0.62,,1476,1490,1416,1555,1437,1568,1490,1426,endOfFrame
1488277161285,41.85HZ ,209.23HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,1.46,-1.11,-81.14,0.77,0.00,-0.02,-0.64,0.00,0.00,0.00,0.98,-0.18,-0.03,0.13,-0.18,-0.13,,1476,1490,1490,1476,1530,1470,1490,1445,endOfFrame
1488277161533,41.73HZ ,208.66HZ ,-4.00,-1.00,0.00,0.00,-1.00,0.00,1.18,-1.36,-74.07,0.78,0.00,-0.01,-0.62,0.00,0.00,0.00,0.97,-0.23,-0.01,0.11,-0.19,-0.22,,1476,1490,1511,1456,1538,1467,1490,1450,endOfFrame
1488277161773,41.76HZ ,208.81HZ ,0.00,-1.00,0.00,0.00,-1.00,0.00,1.59,-1.74,-75.06,0.80,0.01,-0.01,-0.60,0.00,0.00,0.00,0.96,-0.29,-0.00,0.07,0.03,0.22,,1476,1464,1490,1512,1481,1490,1513,1441,endOfFrame
1488277161998,42.19HZ ,210.97HZ ,0.00,0.00,0.00,0.00,0.00,0.00,3.32,-4.18,-81.43,0.76,0.01,-0.03,-0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277162278,42.99HZ ,214.97HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.57,-3.08,-76.68,0.78,-0.00,-0.03,-0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-0.12,-0.43,,1456,1521,1521,1431,1525,1458,1458,1476,endOfFrame
1488277162514,42.96HZ ,214.80HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.13,-0.74,-70.52,0.82,0.00,-0.01,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.28,-0.02,,1502,1490,1490,1447,1509,1490,1490,1449,endOfFrame
