时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8,
1.48829E+12,37.19HZ ,185.96HZ ,3,-19,18,-1,0,17,42.78,0.46,2.4,0.93,0.37,0.01,0.02,-0.63,-0.3,0.27,-1.09,11.66,12.36,-0.15,-0.29,0.68,,1795,1490,1041,1589,1545,1186,1559,1645,endOfFrame
1.48829E+12,37.08HZ ,185.42HZ ,7,-14,20,-1,0,16,38.77,2.03,-1.41,0.94,0.33,0.01,-0.02,-0.43,-0.14,0.36,-1.57,9.99,12.44,-0.1,-0.45,0.37,,1790,1490,1097,1550,1585,1195,1490,1652,endOfFrame
1.48829E+12,37.19HZ ,185.94HZ ,6,-14,20,0,0,16,38.78,4.09,0.69,0.95,0.32,0.02,-0.01,-0.41,-0.09,0.44,-0.83,9.81,12.62,-0.34,-0.13,0.29,,1734,1512,1084,1600,1569,1201,1490,1684,endOfFrame
1.48829E+12,37.19HZ ,185.93HZ ,6,-19,20,-1,0,17,42.56,6.31,-0.79,0.94,0.35,0.05,-0.01,-0.53,-0.25,0.47,-2.65,10.95,12.77,-0.52,-0.22,0.51,,1795,1526,1034,1574,1521,1223,1490,1705,endOfFrame
1.48829E+12,37.15HZ ,185.77HZ ,6,-19,20,-1,0,17,43.67,4.37,-6.12,0.92,0.38,0.03,-0.05,-0.58,-0.2,0.55,-2.7,11.68,12.1,-0.29,0.15,0.36,,1749,1526,1074,1581,1481,1176,1530,1742,endOfFrame
1.48829E+12,37.22HZ ,186.09HZ ,9,-20,20,-1,0,18,41.25,2.31,-6.44,0.93,0.36,0,-0.06,-0.71,-0.13,0.44,-1.81,11.83,13.49,-0.4,-0.13,0.2,,1766,1546,1040,1578,1558,1158,1490,1732,endOfFrame
1.48829E+12,37.20HZ ,186.02HZ ,5,-20,20,-1,-1,18,42.6,3.5,-3.77,0.93,0.36,0.01,-0.05,-0.55,-0.19,0.54,-1.9,11.21,14.03,-0.32,-0.12,0.02,,1760,1531,1067,1573,1581,1140,1464,1750,endOfFrame
1.48829E+12,37.20HZ ,186.02HZ ,5,-20,15,-1,-1,18,44.65,3.05,-4.55,0.93,0.38,0.01,-0.04,-0.6,-0.22,0.46,-1.92,11.73,13.6,-0.47,-0.18,0.42,,1788,1533,1017,1591,1545,1182,1490,1716,endOfFrame
1.48829E+12,37.16HZ ,185.82HZ ,5,-20,19,-1,-1,18,45.98,4.08,-5.99,0.92,0.39,0.01,-0.06,-0.61,-0.18,0.56,-2.06,12.06,13.28,-0.4,-0.3,0.4,,1801,1541,1021,1568,1552,1176,1490,1703,endOfFrame
1.48829E+12,37.14HZ ,185.70HZ ,0,-20,19,-1,-1,17,46.5,5.89,-5.67,0.92,0.4,0.03,-0.07,-0.7,-0.23,0.56,-2.61,11.44,12.39,-0.44,-0.09,0.44,,1777,1534,1046,1573,1508,1204,1490,1717,endOfFrame
1.48829E+12,37.30HZ ,186.50HZ ,0,-13,19,-1,-1,16,45.87,5.91,-5.65,0.92,0.39,0.03,-0.07,-0.73,-0.13,0.52,-2.56,10.63,11.78,-0.18,-0.01,0.18,,1744,1519,1116,1551,1523,1180,1490,1724,endOfFrame
1.48829E+12,37.18HZ ,185.92HZ ,-1,-6,19,-1,0,13,44.29,7.06,-4.12,0.92,0.38,0.04,-0.06,-0.75,-0.06,0.46,-2.55,8.87,9.22,-0.13,-0.01,0.13,,1698,1520,1191,1521,1502,1238,1512,1683,endOfFrame
1.48829E+12,37.10HZ ,185.49HZ ,-1,-1,23,-1,-1,13,41.87,8.85,-3.6,0.93,0.37,0.05,-0.05,-0.75,0.02,0.48,-2.76,7.94,10.03,-0.38,0.07,0.12,,1692,1515,1177,1547,1481,1267,1459,1709,endOfFrame
1.48829E+12,36.91HZ ,184.53HZ ,-1,-1,23,-1,-1,13,42.69,9.04,-0.16,0.93,0.36,0.07,-0.05,-0.74,-0.01,0.47,-3.01,7.67,10.15,-0.54,-0.27,0.05,,1721,1536,1162,1511,1533,1291,1422,1690,endOfFrame
1.48829E+12,37.08HZ ,185.39HZ ,-17,-7,22,-1,-1,13,43.67,6.17,5.8,0.93,0.37,0.07,0,-1.1,-0.22,0.37,-2.76,8.14,9.85,-0.53,-0.22,-0.02,,1706,1553,1163,1508,1531,1278,1433,1693,endOfFrame
1.48829E+12,36.99HZ ,184.95HZ ,-14,-8,22,0,-1,13,40.63,0.59,2.62,0.93,0.36,0.05,0.04,-0.88,-0.21,0.4,-0.88,7.95,10.3,-0.37,0.71,0.51,,1626,1490,1154,1677,1446,1264,1512,1713,endOfFrame
1.48829E+12,37.06HZ ,185.28HZ ,-29,-13,32,0,-1,13,36.27,-4.83,-8.68,0.95,0.32,-0.04,-0.04,-0.96,-0.11,0.65,0.88,7.1,10.9,-0.19,0.28,0.28,,1629,1469,1175,1657,1555,1240,1490,1653,endOfFrame
1.48829E+12,36.91HZ ,184.54HZ ,-13,-8,36,0,-1,13,31.26,-8.7,-5.32,0.96,0.27,-0.08,-0.04,-0.62,0.1,0.72,1.71,5.97,11.46,-0.29,0.04,-0.05,,1612,1490,1192,1640,1629,1241,1422,1643,endOfFrame
1.48829E+12,36.93HZ ,184.66HZ ,0,-4,31,0,-1,12,30.88,-12.76,-0.61,0.96,0.26,-0.1,0.02,-0.43,0.28,0.49,2.55,5.09,10.62,-0.38,0.24,0.29,,1583,1463,1187,1696,1590,1293,1442,1610,endOfFrame
1.48829E+12,37.40HZ ,187.00HZ ,0,2,35,-1,-1,11,31.96,-11.66,-2.66,0.96,0.27,-0.1,0.01,-0.51,0.5,0.57,1.21,4.9,9.88,-0.35,0.58,0.34,,1568,1447,1216,1699,1520,1304,1458,1653,endOfFrame
1.48829E+12,37.22HZ ,186.09HZ ,5,-3,25,0,-1,11,30.75,-16.42,-4.3,0.96,0.26,-0.14,0,-0.37,0.33,0.35,3.08,4.59,9.56,0.1,0.3,-0.03,,1541,1444,1281,1664,1618,1240,1490,1600,endOfFrame
1.48829E+12,37.35HZ ,186.77HZ ,0,-3,25,0,0,9,26.5,-19.39,-3.81,0.96,0.22,-0.17,0.01,-0.35,0.38,0.41,2.98,3.81,7.59,0.03,0.3,0.43,,1544,1430,1282,1674,1558,1323,1514,1539,endOfFrame
1.48829E+12,37.50HZ ,187.49HZ ,5,-3,29,0,0,8,23.93,-19.68,-7.64,0.96,0.19,-0.18,-0.03,-0.19,0.42,0.53,2.69,3.06,6.89,-0.07,0.31,0.4,,1530,1435,1299,1665,1546,1355,1490,1537,endOfFrame
1.48829E+12,37.27HZ ,186.36HZ ,5,-3,28,0,0,8,18.92,-21.36,-2.63,0.97,0.18,-0.19,-0.02,-0.16,0.42,0.5,2.82,2.81,6.94,0.19,0.04,-0.08,,1526,1448,1357,1600,1619,1304,1490,1536,endOfFrame
1.48829E+12,37.30HZ ,186.49HZ ,9,-3,23,0,0,7,12.78,-16.03,0.07,0.98,0.12,-0.17,0.03,0,0.35,0.31,2.32,1.53,6.43,-0.18,0.1,0.57,,1554,1416,1307,1654,1546,1420,1469,1500,endOfFrame
1.48829E+12,37.40HZ ,186.99HZ ,5,-3,23,0,0,6,14.39,-10.46,-6.02,0.99,0.12,-0.11,-0.03,-0.1,0.24,0.45,1.29,1.52,5.66,0.12,-0.32,0.07,,1576,1438,1377,1539,1603,1381,1457,1476,endOfFrame
1.48829E+12,37.29HZ ,186.46HZ ,2,0,15,0,0,5,9.88,-4.97,4.31,0.99,0.09,-0.05,0.01,-0.21,0.11,0.18,0.55,0.91,4.89,-0.21,-0.11,-0.38,,1513,1490,1408,1514,1585,1400,1392,1558,endOfFrame
1.48829E+12,37.45HZ ,187.27HZ ,2,0,0,0,0,3,8.81,1.24,9.91,0.99,0.08,0,0.09,-0.12,0,-0.17,0.06,0.45,2.96,-0.11,-0.39,0.11,,1561,1490,1411,1476,1548,1470,1444,1476,endOfFrame
1.48829E+12,38.24HZ ,191.21HZ ,2,0,0,0,0,0,5.92,6.46,2.76,1,0.06,0.05,0.03,-0.09,-0.11,-0.06,0,0,0,0.27,-0.28,0.23,,1528,1453,1490,1476,1481,1490,1526,1423,endOfFrame
1.48829E+12,38.67HZ ,193.34HZ ,2,0,0,0,0,0,1.14,11.68,-4.99,0.99,0.01,0.1,-0.04,0.01,-0.2,0.08,0,0,0,-0.11,-0.2,0.49,,1529,1470,1438,1476,1481,1541,1490,1422,endOfFrame
1.48829E+12,38.67HZ ,193.33HZ ,-3,0,0,-1,0,0,1.14,10.46,-11.99,0.99,0.02,0.1,-0.08,-0.1,-0.2,0.15,-0.97,-0.16,-0.19,0.14,0.14,0.29,,1501,1445,1490,1476,1429,1490,1524,1476,endOfFrame
1.48829E+12,0.19HZ ,0.96HZ ,0,0,0,0,-1,0,-0.09,1.19,54.23,0.9,0,0.01,0.44,0,-0.02,-0.87,-0.78,-0.62,0,0.01,0.01,-0.86,,1423,1536,1569,1402,1531,1441,1412,1550,endOfFrame
1.48829E+12,38.92HZ ,194.58HZ ,0,0,0,0,0,0,1.08,0.09,54.81,0.88,0,0.01,0.47,0,-0.02,-0.95,0,0,0,-0.04,0.07,0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.97HZ ,194.83HZ ,0,0,0,0,0,0,1.16,0.91,38.44,0.93,0.01,0.01,0.36,-0.02,-0.01,-0.73,0,0,0,0,0.04,0.51,,1508,1451,1454,1517,1439,1525,1528,1443,endOfFrame
1.48829E+12,38.81HZ ,194.03HZ ,0,0,0,0,0,0,1.57,-0.09,19,0.98,0.01,0,0.18,0.06,-0.17,-0.37,0,0,0,0.08,0.05,0.71,,1525,1428,1446,1531,1425,1533,1551,1426,endOfFrame
1.48829E+12,38.87HZ ,194.37HZ ,0,0,0,0,0,0,0.57,0.53,9.42,1,0,0.01,0.08,-0.01,-0.01,-0.16,0,0,0,0.07,-0.03,-0.12,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.95HZ ,194.73HZ ,0,0,0,0,0,0,1.73,-0.2,13.36,1,0,0.01,0.09,-0.01,-0.01,-0.19,0,0,0,-0.09,0.1,-0.4,,1434,1525,1512,1476,1481,1467,1454,1517,endOfFrame
1.48829E+12,38.69HZ ,193.46HZ ,0,0,0,0,-1,0,1.56,-0.37,20.7,0.99,0.02,-0.01,0.16,-0.04,0.01,-0.31,-0.31,-0.95,0.05,0.19,-0.17,-0.44,,1476,1490,1555,1420,1535,1461,1452,1476,endOfFrame
1.48829E+12,38.15HZ ,190.77HZ ,0,0,0,0,-1,0,0.82,-0.31,22.03,0.98,0.01,0,0.2,-0.02,-0.01,-0.4,-0.39,-0.92,0.01,0.03,0.06,0.11,,1476,1458,1490,1476,1481,1512,1490,1476,endOfFrame
1.48829E+12,38.07HZ ,190.36HZ ,0,0,0,0,0,0,1.74,0.85,14.25,0.99,0.01,0.01,0.14,-0.03,-0.02,-0.28,0,0,0,-0.04,-0.09,0.42,,1515,1465,1453,1498,1458,1526,1514,1436,endOfFrame
1.48829E+12,38.95HZ ,194.77HZ ,0,0,0,0,0,0,0.02,0.49,3.21,1,0,0,0.04,0,-0.01,-0.08,0,0,0,-0.03,-0.11,0.35,,1512,1470,1457,1476,1481,1522,1490,1439,endOfFrame
1.48829E+12,39.06HZ ,195.30HZ ,0,0,0,0,0,0,0.68,0.53,-4.45,1,0.01,0,-0.04,-0.01,-0.01,0.08,0,0,0,-0.14,-0.02,0.19,,1476,1490,1461,1476,1481,1518,1490,1476,endOfFrame
1.48829E+12,38.57HZ ,192.84HZ ,-1,0,0,0,0,0,0.99,0.71,-2.59,1,0.01,0.01,-0.04,-0.04,-0.01,0.08,0,0,0,-0.03,0.05,-0.26,,1451,1510,1490,1476,1481,1490,1469,1500,endOfFrame
1.48829E+12,38.65HZ ,193.24HZ ,-1,0,0,0,0,0,0.93,-0.27,5.13,1,0.01,0,0.02,-0.04,0,-0.03,0,0,0,0.24,0.05,-0.51,,1440,1490,1552,1436,1520,1427,1490,1511,endOfFrame
1.48829E+12,38.66HZ ,193.31HZ ,-6,0,0,0,0,0,0.3,0.78,14.3,0.99,0,0.01,0.11,-0.19,0.01,-0.21,0,0,0,-0.11,0.12,-0.36,,1435,1524,1490,1476,1481,1490,1455,1516,endOfFrame
1.48829E+12,38.72HZ ,193.59HZ ,0,0,0,0,0,0,0.43,-0.43,13.76,0.99,0,0,0.13,0,0.01,-0.25,0,0,0,-0.08,-0.01,0.15,,1476,1490,1470,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.89HZ ,194.46HZ ,0,0,0,0,0,0,2.22,-0.22,5.25,1,0.02,0,0.05,-0.04,0,-0.1,0,0,0,-0.08,-0.11,0.61,,1529,1456,1434,1511,1445,1545,1523,1422,endOfFrame
1.48829E+12,38.61HZ ,193.07HZ ,0,0,0,0,0,0,3.61,0.34,-4.87,1,0.03,0,0,-0.06,0,0,0,0,0,-0.01,-0.05,0.31,,1502,1469,1465,1476,1481,1514,1510,1449,endOfFrame
1.48829E+12,38.86HZ ,194.30HZ ,0,0,0,0,0,0,4.03,0.26,-9.2,1,0.03,0,-0.07,-0.07,-0.01,0.14,0,0,0,-0.11,0.03,0,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.38HZ ,191.89HZ ,0,0,0,0,-1,0,5.25,0.38,-7.91,1,0.04,0,-0.08,-0.09,0,0.15,0.15,-0.98,0.09,-0.05,-0.08,-0.09,,1476,1490,1490,1476,1502,1490,1457,1476,endOfFrame
1.48829E+12,38.00HZ ,189.99HZ ,0,0,0,0,-1,0,4.52,0.64,-2.91,1,0.04,0,-0.04,0.05,0,0.08,0.08,-0.99,0.09,0.07,-0.03,-0.19,,1476,1490,1527,1476,1507,1490,1462,1476,endOfFrame
1.48829E+12,38.15HZ ,190.77HZ ,0,0,0,0,-1,0,3.38,0.82,4.83,1,0.03,0.01,0.03,-0.06,-0.02,-0.06,-0.06,-1,0.06,-0.18,-0.11,-0.42,,1448,1522,1518,1443,1522,1490,1418,1497,endOfFrame
1.48829E+12,38.07HZ ,190.34HZ ,0,0,0,0,-1,0,3.37,1.06,8.53,1,0.03,0.01,0.07,-0.06,-0.02,-0.15,-0.15,-0.99,0.05,-0.04,0.06,-0.03,,1476,1490,1490,1476,1481,1490,1465,1476,endOfFrame
1.48829E+12,38.15HZ ,190.74HZ ,7,-8,0,0,-1,0,2.53,1.63,3.56,1,0.02,0.01,0.03,0.19,-0.32,-0.03,-0.06,-1,0.04,0.16,-0.12,0.34,,1514,1432,1490,1476,1481,1520,1490,1431,endOfFrame
1.48829E+12,37.68HZ ,188.40HZ ,-1,0,0,0,-1,0,0.78,1.27,-4.45,1,0.01,0.01,-0.01,-0.05,-0.03,0.01,0.01,-1,0.03,0.13,0.03,0.42,,1502,1426,1490,1511,1456,1524,1515,1439,endOfFrame
1.48829E+12,37.83HZ ,189.16HZ ,-1,0,0,0,-1,0,-0.22,0.99,-6.94,1,0,0.01,-0.06,-0.02,-0.02,0.13,0.13,-0.99,0,0.28,-0.02,0.03,,1476,1442,1533,1476,1481,1490,1490,1456,endOfFrame
1.48829E+12,37.87HZ ,189.33HZ ,-1,0,0,0,-1,0,-2.49,1.64,-0.6,1,-0.02,0.01,-0.03,0.02,-0.03,0.06,0.06,-1,-0.04,-0.08,0.03,-0.33,,1440,1490,1525,1476,1505,1490,1441,1498,endOfFrame
1.48829E+12,37.91HZ ,189.54HZ ,-1,0,0,0,-1,0,-1.29,1.35,6.88,1,-0.01,0.01,0.05,0.01,-0.02,-0.1,-0.09,-1,-0.02,0.09,0,-0.37,,1448,1490,1545,1449,1513,1490,1453,1496,endOfFrame
1.48829E+12,37.79HZ ,188.95HZ ,-1,0,0,0,0,0,-2.75,1.91,6.37,1,-0.02,0.02,0.06,0.03,-0.03,-0.13,0,0,0,0,0.15,0.36,,1476,1460,1467,1516,1440,1512,1519,1476,endOfFrame
1.48829E+12,38.64HZ ,193.20HZ ,-1,0,0,0,0,0,-3.42,-1.45,-1,1,-0.03,-0.01,0,0.04,0.02,0,0,0,0,-0.12,0.08,0.33,,1476,1490,1455,1511,1445,1524,1490,1476,endOfFrame
1.48829E+12,38.59HZ ,192.95HZ ,-1,0,0,0,0,0,-2.37,-1.87,-6.71,1,-0.02,-0.02,-0.06,0.03,0.03,0.12,0,0,0,-0.06,-0.02,0.31,,1499,1490,1461,1497,1459,1518,1490,1452,endOfFrame
1.48829E+12,38.54HZ ,192.71HZ ,-1,0,0,0,0,0,-1.8,-1.99,-9.56,1,-0.02,-0.02,-0.08,0.02,0.03,0.15,0,0,0,-0.04,0.03,0.1,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.51HZ ,192.55HZ ,-1,0,0,0,0,0,-0.03,-2.01,-8.85,1,-0.01,-0.02,-0.08,0,0.04,0.17,0,0,0,-0.13,-0.05,-0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,0.06HZ ,0.29HZ ,-1,0,0,0,0,0,2.72,1.62,-30.85,-0.97,-0.03,-0.01,0.24,-0.07,-0.02,0.48,0,0,0,-0.05,0.09,0.78,,1522,1435,1430,1543,1413,1549,1544,1429,endOfFrame
1.48829E+12,38.72HZ ,193.59HZ ,-1,0,-7,0,0,0,2.56,2.1,-36.69,-0.95,-0.03,-0.01,0.31,-0.07,-0.03,0.38,0,0,0,0,-0.08,-0.06,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.23HZ ,191.13HZ ,0,0,2,0,-1,0,1.47,2.53,-25.71,-0.97,-0.02,-0.02,0.25,-0.03,-0.04,0.53,0.48,-0.87,0.04,0.08,-0.13,-0.35,,1452,1490,1533,1448,1535,1490,1454,1476,endOfFrame
1.48829E+12,37.95HZ ,189.74HZ ,0,0,2,-1,0,0,1.82,0.91,-9.42,-0.99,-0.02,-0.01,0.1,-0.04,-0.01,0.24,-0.98,-0.2,-0.01,0.07,0.02,-0.51,,1455,1511,1543,1421,1501,1454,1451,1530,endOfFrame
1.48829E+12,37.89HZ ,189.43HZ ,0,0,2,-1,0,0,0.42,1.06,0.14,-1,0,-0.01,0,-0.01,-0.02,0.03,-1,0,-0.02,0.07,-0.13,0.16,,1520,1470,1490,1453,1481,1490,1490,1476,endOfFrame
1.48829E+12,37.70HZ ,188.52HZ ,0,0,2,-1,0,0,1.31,1.9,-4.99,-1,-0.01,-0.02,0.04,-0.02,-0.03,0.12,-1,-0.09,-0.03,-0.06,0.02,0.51,,1527,1452,1454,1498,1421,1539,1515,1476,endOfFrame
1.48829E+12,37.87HZ ,189.34HZ ,0,0,2,-1,0,0,0.26,1.39,-11.24,-1,-0.01,-0.01,0.08,-0.02,-0.03,0.18,-0.99,-0.15,-0.02,0.06,0.03,0.35,,1517,1450,1490,1476,1436,1516,1515,1476,endOfFrame
1.48829E+12,37.59HZ ,187.96HZ ,-1,0,2,-1,0,0,-0.06,1.38,-11.23,-0.99,0,-0.01,0.11,-0.02,-0.02,0.25,-0.98,-0.21,-0.02,0.01,-0.04,-0.03,,1476,1490,1490,1452,1481,1490,1490,1476,endOfFrame
1.48829E+12,37.47HZ ,187.34HZ ,-1,0,2,-1,0,0,1,2.14,-6.64,-1,0,-0.02,0.07,-0.03,-0.04,0.18,-0.99,-0.15,-0.03,-0.06,-0.01,-0.21,,1476,1490,1490,1443,1481,1490,1461,1508,endOfFrame
1.48829E+12,37.36HZ ,186.79HZ ,5,-4,-3,-1,0,0,1.07,1.58,-1.64,-1,-0.01,-0.01,0.03,0.17,-0.17,0.01,-1,-0.05,-0.03,0.1,-0.05,-0.25,,1476,1490,1522,1432,1481,1469,1490,1504,endOfFrame
1.48829E+12,37.21HZ ,186.05HZ ,-1,0,-3,-1,0,0,1.28,1.61,1.31,-1,-0.01,-0.01,-0.01,-0.04,-0.03,-0.07,-1,0.01,-0.03,-0.11,-0.03,-0.17,,1476,1490,1490,1444,1481,1490,1461,1506,endOfFrame
1.48829E+12,37.39HZ ,186.93HZ ,-1,0,-3,-1,0,0,2.68,0.85,3.28,-1,-0.02,-0.01,-0.03,-0.06,-0.02,-0.11,-1,0.05,-0.02,-0.07,-0.02,-0.06,,1476,1490,1490,1453,1481,1490,1490,1498,endOfFrame
1.48829E+12,37.48HZ ,187.38HZ ,-1,0,-3,-1,0,0,2.61,1.24,2.63,-1,-0.02,-0.01,-0.02,-0.06,-0.02,-0.1,-1,0.05,-0.02,-0.09,0.01,0,,1476,1490,1490,1476,1458,1490,1490,1497,endOfFrame
1.48829E+12,37.72HZ ,188.61HZ ,3,0,-3,0,0,0,2.66,0.82,0.82,-1,-0.02,-0.01,-0.01,0.01,-0.02,-0.07,0,0,0,0.02,-0.06,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,37.99HZ ,189.95HZ ,-1,0,-3,0,0,0,2.17,1.49,-1.4,-1,-0.02,-0.01,0,-0.06,-0.02,-0.05,0,0,0,-0.07,-0.01,0.09,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.11HZ ,190.56HZ ,-1,0,2,0,0,0,2.38,1.44,-3.92,-1,-0.02,-0.01,0.02,-0.06,-0.02,0.08,0,0,0,0,-0.03,0.17,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.07HZ ,190.36HZ ,-1,0,2,0,0,0,1.74,1.52,-6.69,-1,-0.02,-0.01,0.05,-0.05,-0.03,0.13,0,0,0,0.02,0.02,0.24,,1476,1470,1490,1476,1461,1490,1490,1476,endOfFrame
1.48829E+12,38.19HZ ,190.97HZ ,-1,0,2,0,0,0,1.15,1.12,-10.06,-1,-0.01,-0.01,0.08,-0.04,-0.02,0.19,0,0,0,-0.07,0.04,0.16,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.01HZ ,190.06HZ ,-1,-1,12,0,-1,0,2.39,0.71,-13.3,-0.99,-0.02,-0.01,0.11,-0.05,-0.03,0.43,0.22,-0.97,0.04,0.04,0.02,0.39,,1476,1439,1490,1515,1460,1530,1490,1440,endOfFrame
1.48829E+12,37.92HZ ,189.62HZ ,-1,-1,12,0,0,0,0.87,0.54,-13.55,-0.99,-0.01,0,0.12,-0.03,-0.03,0.45,0,0,0,0.05,0.09,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,37.84HZ ,189.19HZ ,-1,-1,19,0,-1,0,0.36,-0.82,-7.77,-1,0,0.01,0.07,-0.01,0,0.57,0.14,-0.99,0,-0.02,-0.08,-0.16,,1476,1490,1515,1476,1508,1490,1456,1476,endOfFrame
1.48829E+12,37.78HZ ,188.88HZ ,-1,-1,6,0,0,0,0.19,0.44,1.85,-1,0,0,0.03,-0.02,-0.02,0.16,0,0,0,0.1,0.03,-0.35,,1450,1490,1525,1451,1505,1454,1490,1501,endOfFrame
1.48829E+12,37.62HZ ,188.10HZ ,-1,-1,-1,0,0,0,-0.92,-0.26,12.52,-1,0,0,-0.07,-0.02,-0.02,-0.16,0,0,0,0.16,0.06,-0.6,,1430,1516,1551,1433,1523,1428,1463,1521,endOfFrame
1.48829E+12,38.00HZ ,190.01HZ ,-1,-1,-1,0,0,0,-1.98,0,15.32,-0.99,0.02,0,-0.14,0.02,-0.01,-0.3,0,0,0,-0.14,-0.04,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1.48829E+12,38.07HZ ,190.36HZ ,-1,-1,-1,0,0,0,0.83,-0.81,7.21,-1,0,0,-0.09,-0.03,-0.01,-0.2,0,0,0,-0.08,0.04,0.55,,1510,1456,1442,1522,1434,1537,1523,1441,endOfFrame
1.48829E+12,38.05HZ ,190.23HZ ,-1,-1,-1,0,0,0,-0.5,-1.12,-4.43,-1,0,0.01,0.02,-0.02,0,0.02,0,0,0,0.03,-0.07,0.51,,1520,1451,1453,1506,1450,1526,1528,1431,endOfFrame
1.48829E+12,38.10HZ ,190.48HZ ,-1,-1,-1,0,0,0,1.31,-1.01,-9.05,-1,-0.01,0.01,0.08,-0.03,0,0.14,0,0,0,-0.09,0.07,-0.15,,1455,1490,1490,1476,1481,1490,1490,1496,endOfFrame
1.48829E+12,37.98HZ ,189.88HZ ,0,-1,-1,0,0,0,0.68,1.01,-2.27,-1,-0.01,-0.01,0.02,-0.01,-0.03,0.03,0,0,0,0.05,-0.22,-0.46,,1476,1524,1522,1418,1538,1457,1455,1476,endOfFrame
1.48829E+12,38.28HZ ,191.42HZ ,0,-1,-1,0,0,0,0.7,0.2,5.91,-1,-0.01,-0.01,-0.02,-0.02,-0.04,-0.06,0,0,0,0,0,-0.33,,1451,1514,1513,1452,1504,1466,1465,1500,endOfFrame
1.48829E+12,38.12HZ ,190.60HZ ,0,-1,12,0,0,0,0.03,0.73,7.73,-1,0,0,-0.07,0.01,-0.02,0.19,0,0,0,-0.13,-0.02,0.27,,1476,1490,1456,1497,1459,1523,1490,1476,endOfFrame
1.48829E+12,37.89HZ ,189.46HZ ,0,-1,25,-1,0,0,2.69,-0.25,1.7,-1,-0.02,0,-0.04,-0.03,-0.01,0.36,-1,0.08,0,-0.17,-0.02,0.67,,1541,1454,1427,1508,1410,1559,1518,1448,endOfFrame
1.48829E+12,37.72HZ ,188.62HZ ,0,-1,20,-1,0,0,1.28,-0.2,-4.48,-1,-0.02,0,0.03,-0.03,-0.01,0.41,-1,-0.07,0.01,0.03,-0.06,0.04,,1504,1490,1490,1453,1481,1490,1490,1476,endOfFrame
1.48829E+12,37.33HZ ,186.64HZ ,0,-1,22,-1,0,0,1.48,-0.23,1.6,-1,-0.01,0.01,0,-0.02,0,0.39,-1,-0.01,0.01,-0.04,-0.18,-0.22,,1476,1490,1490,1424,1481,1490,1459,1476,endOfFrame
1.48829E+12,37.51HZ ,187.55HZ ,0,-1,22,-1,0,0,2.65,2.59,11.45,-1,-0.02,-0.02,-0.09,-0.05,-0.05,0.33,-0.98,0.17,-0.05,-0.04,-0.04,-0.2,,1476,1490,1490,1439,1481,1490,1469,1506,endOfFrame
1.48829E+12,37.40HZ ,187.01HZ ,0,0,22,-1,0,0,0.2,1.49,19.07,-0.99,0,-0.01,-0.16,-0.01,-0.02,0.06,-0.95,0.32,-0.03,0.16,-0.09,-0.09,,1501,1490,1490,1436,1481,1468,1490,1476,endOfFrame
1.48829E+12,37.83HZ ,189.17HZ ,0,0,22,-1,0,0,0.76,2.61,20.12,-0.98,0,-0.02,-0.18,-0.01,-0.05,0.03,-0.94,0.34,-0.05,-0.12,-0.03,0.22,,1510,1490,1459,1476,1445,1518,1490,1476,endOfFrame
1.48829E+12,37.90HZ ,189.48HZ ,0,0,22,-1,0,0,1.9,3.2,16.39,-0.99,-0.01,-0.03,-0.16,-0.03,-0.04,0.06,-0.95,0.31,-0.05,0.01,-0.07,0.28,,1521,1490,1467,1476,1447,1511,1511,1476,endOfFrame
1.48829E+12,37.88HZ ,189.41HZ ,0,0,22,-1,0,1,1.09,2.08,13.58,-0.99,-0.01,-0.03,-0.12,-0.03,-0.05,0.13,-1.02,0.27,0.94,-0.06,0.03,0.11,,1512,1490,1463,1476,1461,1490,1490,1505,endOfFrame
1.48829E+12,37.75HZ ,188.73HZ ,0,0,13,-1,0,3,1.86,1.37,13.51,-0.99,-0.01,-0.01,-0.11,-0.02,-0.02,0,-1.05,0.3,2.97,-0.06,-0.02,0.02,,1538,1455,1441,1496,1481,1457,1445,1534,endOfFrame
